Time[s], Channel 0, Channel 2
61.386578000000000, 1, 0
61.480181999999999, 0, 0
61.481330999999997, 0, 1
61.571137999999998, 1, 1
61.571534000000000, 1, 0
61.663775999999999, 0, 0
61.663916000000000, 0, 1
61.757165000000001, 0, 0
61.758846999999996, 1, 0
61.857355999999996, 0, 0
61.857589999999995, 0, 1
61.944108000000000, 0, 0
61.944461999999994, 1, 0
62.037654999999994, 0, 0
62.038646000000000, 0, 1
62.130012000000001, 0, 0
62.131605000000000, 1, 0
62.226028999999997, 0, 0
62.228584999999995, 0, 1
62.312883999999997, 0, 0
62.313306999999995, 1, 0
62.410562999999996, 0, 0
62.411797999999997, 0, 1
62.511353999999997, 0, 0
62.511634999999998, 1, 0
62.593937999999994, 0, 0
62.594901000000000, 0, 1
62.696704999999994, 0, 0
62.698408000000001, 1, 0
62.781357999999997, 0, 0
62.781456999999996, 0, 1
62.870936999999998, 0, 0
62.871234999999999, 1, 0
62.965160999999995, 0, 0
62.965947000000000, 0, 1
63.059010000000001, 1, 1
63.060758999999997, 1, 0
63.154406999999999, 0, 0
63.156800999999994, 0, 1
63.241627999999999, 1, 1
63.241866999999999, 1, 0
63.336449999999999, 0, 0
63.336751000000000, 0, 1
63.429762999999994, 0, 0
63.429812999999996, 1, 0
63.521052999999995, 1, 1
63.521482999999996, 0, 1
63.615485000000000, 1, 1
63.617262999999994, 1, 0
63.712508999999997, 1, 1
63.713090999999999, 0, 1
63.814886999999999, 0, 0
63.814952999999996, 1, 0
63.894714000000000, 0, 0
63.896377999999999, 0, 1
63.987944999999996, 0, 0
63.988596999999999, 1, 0
64.081049999999991, 0, 0
64.081352999999993, 0, 1
64.180588000000000, 0, 0
64.181111000000001, 1, 0
64.262924999999996, 0, 0
64.265721999999997, 0, 1
64.356895999999992, 0, 0
64.357464999999991, 1, 0
64.449637999999993, 1, 1
64.452460000000002, 0, 1
64.542524999999998, 0, 0
64.542688999999996, 1, 0
64.634220999999997, 1, 1
64.634314000000003, 0, 1
64.729338999999996, 0, 0
64.733571999999995, 1, 0
64.821797000000004, 0, 0
64.822131999999996, 0, 1
64.916691999999998, 1, 1
64.917693000000000, 1, 0
65.012110999999990, 0, 0
65.014751000000004, 0, 1
65.100783999999990, 1, 1
65.101393000000002, 1, 0
65.194163000000003, 1, 1
65.195154000000002, 0, 1
65.287031999999996, 0, 0
65.288192999999993, 1, 0
65.379075999999998, 0, 0
65.379311000000001, 0, 1
65.470315999999997, 1, 1
65.471507000000003, 1, 0
65.571322999999992, 0, 0
65.571596000000000, 0, 1
65.657270999999994, 0, 0
65.657986999999991, 1, 0
65.751930000000002, 0, 0
65.753746999999990, 0, 1
65.846564999999998, 1, 1
65.846952000000002, 1, 0
65.938879000000000, 0, 0
65.939830999999998, 0, 1
66.033771000000002, 1, 1
66.034689000000000, 1, 0
66.124225999999993, 1, 1
66.125149999999991, 0, 1
66.225348999999994, 0, 0
66.226990000000001, 1, 0
66.308844999999991, 1, 1
66.308846000000003, 0, 1
66.400784999999999, 1, 1
66.402284999999992, 1, 0
66.493219999999994, 0, 0
66.493774000000002, 0, 1
66.585349999999991, 0, 0
66.586523000000000, 1, 0
66.684438999999998, 0, 0
66.684440999999993, 0, 1
66.771411999999998, 0, 0
66.771501000000001, 1, 0
66.864800000000002, 1, 1
66.864884000000004, 0, 1
66.957567999999995, 0, 0
66.958077000000003, 1, 0
67.050292999999996, 0, 0
67.050856999999993, 0, 1
67.147328000000002, 0, 0
67.148974999999993, 1, 0
67.237701000000001, 1, 1
67.237816999999993, 0, 1
67.328856000000002, 1, 1
67.329228999999998, 1, 0
67.423940000000002, 0, 0
67.424482999999995, 0, 1
67.516356000000002, 0, 0
67.516646999999992, 1, 0
67.606797999999998, 1, 1
67.608474000000001, 0, 1
67.701718999999997, 1, 1
67.701805999999991, 1, 0
67.793906999999990, 0, 0
67.794692999999995, 0, 1
67.887529999999998, 0, 0
67.887788000000000, 1, 0
67.979596000000001, 1, 1
67.979654999999994, 0, 1
68.073005999999992, 1, 1
68.073830999999998, 1, 0
68.169906999999995, 0, 0
68.170614999999998, 0, 1
68.256771999999998, 0, 0
68.257444999999990, 1, 0
68.350650000000002, 1, 1
68.351744999999994, 0, 1
68.443555000000003, 1, 1
68.443663999999998, 1, 0
68.547133000000002, 1, 1
68.550007999999991, 0, 1
68.629960999999994, 1, 1
68.630318000000003, 1, 0
68.722945999999993, 1, 1
68.722994999999997, 0, 1
68.817197999999991, 0, 0
68.820066999999995, 1, 0
68.909458000000001, 0, 0
68.909559000000002, 0, 1
69.001290999999995, 0, 0
69.001609999999999, 1, 0
69.094839999999991, 0, 0
69.094890999999990, 0, 1
69.189487999999997, 1, 1
69.192000999999991, 1, 0
69.278851000000003, 0, 0
69.281041000000002, 0, 1
69.373852999999997, 1, 1
69.374293999999992, 1, 0
69.465747999999991, 1, 1
69.467118999999997, 0, 1
69.558366999999990, 1, 1
69.558572999999996, 1, 0
69.650357999999997, 1, 1
69.651088999999999, 0, 1
69.744942999999992, 0, 0
69.744957999999997, 1, 0
69.836885999999993, 0, 0
69.837695999999994, 0, 1
69.930551999999992, 1, 1
69.939670999999990, 1, 0
70.024056999999999, 0, 0
70.030716999999996, 0, 1
70.116777999999996, 0, 0
70.118410999999995, 1, 0
70.212187000000000, 0, 0
70.214195000000004, 0, 1
70.302240999999995, 0, 0
70.302613999999991, 1, 0
70.395526000000004, 0, 0
70.395928999999995, 0, 1
70.488399000000001, 1, 1
70.489790999999997, 1, 0
70.578463999999997, 0, 0
70.578868000000000, 0, 1
70.673664000000002, 0, 0
70.673705999999996, 1, 0
70.766339000000002, 0, 0
70.767251999999999, 0, 1
70.857025999999991, 0, 0
70.857644999999991, 1, 0
70.953560999999993, 0, 0
70.953603000000001, 0, 1
71.053697000000000, 0, 0
71.054661999999993, 1, 0
71.140630000000002, 1, 1
71.142483999999996, 0, 1
71.231810999999993, 1, 1
71.232141999999996, 1, 0
71.324764999999999, 1, 1
71.325869999999995, 0, 1
71.419563999999994, 1, 1
71.423799000000002, 1, 0
71.509688999999995, 0, 0
71.511787999999996, 0, 1
71.605364999999992, 0, 0
71.605542999999997, 1, 0
71.694378000000000, 0, 0
71.694493999999992, 0, 1
71.787281999999990, 0, 0
71.787511999999992, 1, 0
71.881496999999996, 1, 1
71.883196999999996, 0, 1
71.974419999999995, 0, 0
71.974507000000003, 1, 0
72.066732000000002, 0, 0
72.066946999999999, 0, 1
72.162360999999990, 0, 0
72.163578000000001, 1, 0
72.252226999999991, 0, 0
72.252301000000003, 0, 1
72.343952999999999, 0, 0
72.344560999999999, 1, 0
72.437595000000002, 0, 0
72.438416000000004, 0, 1
72.536321999999998, 1, 1
72.536411000000001, 1, 0
72.622484000000000, 1, 1
72.624076000000002, 0, 1
72.716087999999999, 0, 0
72.716436000000002, 1, 0
72.809023999999994, 1, 1
72.810238999999996, 0, 1
72.901949999999999, 1, 1
72.902769999999990, 1, 0
72.994192999999996, 1, 1
72.996301000000003, 0, 1
73.088210000000004, 1, 1
73.088521999999998, 1, 0
73.183695999999998, 0, 0
73.185171999999994, 0, 1
73.273601999999997, 1, 1
73.274875999999992, 1, 0
73.366433999999998, 0, 0
73.367862000000002, 0, 1
73.461173000000002, 1, 1
73.462231000000003, 1, 0
73.551430999999994, 1, 1
73.553049999999999, 0, 1
73.643306999999993, 0, 0
73.645021000000000, 1, 0
73.738033000000001, 1, 1
73.741444999999999, 0, 1
73.830242999999996, 0, 0
73.832047000000003, 1, 0
73.920855000000003, 0, 0
73.924521999999996, 0, 1
74.016516999999993, 0, 0
74.017527999999999, 1, 0
74.111001000000002, 0, 0
74.111288000000002, 0, 1
74.207019000000003, 1, 1
74.209746999999993, 1, 0
74.295270000000002, 0, 0
74.295793000000003, 0, 1
74.387331000000003, 1, 1
74.388104999999996, 1, 0
74.481164999999990, 1, 1
74.482756999999992, 0, 1
74.574049000000002, 1, 1
74.576701999999997, 1, 0
74.666589000000002, 0, 0
74.666748999999996, 0, 1
74.759661999999992, 1, 1
74.759670999999997, 1, 0
74.849728999999996, 0, 0
74.854674000000003, 0, 1
74.946175999999994, 0, 0
74.946203999999994, 1, 0
75.036943999999991, 1, 1
75.037520999999998, 0, 1
75.133386999999999, 1, 1
75.135764999999992, 1, 0
75.223112000000000, 0, 0
75.228357000000003, 0, 1
75.315271999999993, 1, 1
75.317110000000000, 1, 0
75.410330000000002, 0, 0
75.411647000000002, 0, 1
75.503159999999994, 1, 1
75.503182999999993, 1, 0
75.595536999999993, 0, 0
75.596515999999994, 0, 1
75.689922999999993, 1, 1
75.690793999999997, 1, 0
75.779887000000002, 1, 1
75.780412999999996, 0, 1
75.872851999999995, 0, 0
75.872933000000003, 1, 0
75.968032999999991, 0, 0
75.968307999999993, 0, 1
76.058629999999994, 1, 1
76.058769999999996, 1, 0
76.156797999999995, 1, 1
76.158771000000002, 0, 1
76.246502999999990, 1, 1
76.246629999999996, 1, 0
76.340316000000001, 1, 1
76.341262000000000, 0, 1
76.431719000000001, 1, 1
76.432999999999993, 1, 0
76.524338000000000, 0, 0
76.525790000000001, 0, 1
76.619985999999997, 1, 1
76.620573999999991, 1, 0
76.710318000000001, 0, 0
76.710978999999995, 0, 1
76.803125999999992, 1, 1
76.803319999999999, 1, 0
76.895400999999993, 1, 1
76.895414000000002, 0, 1
76.990843999999996, 0, 0
76.995290999999995, 1, 0
77.082045999999991, 0, 0
77.083062999999996, 0, 1
77.175910000000002, 1, 1
77.175944000000001, 1, 0
77.269134999999991, 0, 0
77.270471999999998, 0, 1
77.360353000000003, 1, 1
77.360505000000003, 1, 0
77.450297999999989, 0, 0
77.451213999999993, 0, 1
77.547694999999990, 1, 1
77.548807999999994, 1, 0
77.637787000000003, 1, 1
77.638337999999990, 0, 1
77.731371999999993, 1, 1
77.731572999999997, 1, 0
77.825441999999995, 1, 1
77.826360999999991, 0, 1
77.919127000000003, 0, 0
77.919592999999992, 1, 0
78.010711000000001, 0, 0
78.011052999999990, 0, 1
78.104911999999999, 0, 0
78.105198000000001, 1, 0
78.200223999999992, 0, 0
78.201739000000003, 0, 1
78.287824000000001, 1, 1
78.289583999999991, 1, 0
78.381942999999993, 0, 0
78.382224999999991, 0, 1
78.475855999999993, 1, 1
78.476056999999997, 1, 0
78.568124999999995, 1, 1
78.568366999999995, 0, 1
78.660564999999991, 1, 1
78.661570999999995, 1, 0
78.753705999999994, 1, 1
78.755106999999995, 0, 1
78.847860999999995, 1, 1
78.849341999999993, 1, 0
78.938903999999994, 1, 1
78.939470999999998, 0, 1
79.031807000000001, 1, 1
79.033283999999995, 1, 0
79.129426999999993, 1, 1
79.129666999999998, 0, 1
79.233750999999998, 1, 1
79.236485999999999, 1, 0
79.310064999999994, 1, 1
79.312334999999990, 0, 1
79.404893000000001, 1, 1
79.405405000000002, 1, 0
79.497190000000003, 1, 1
79.497247999999999, 0, 1
79.588954000000001, 0, 0
79.589269999999999, 1, 0
79.681213000000000, 1, 1
79.683177999999998, 0, 1
79.774093999999991, 1, 1
79.775190999999992, 1, 0
79.866626999999994, 1, 1
79.867842999999993, 0, 1
79.959670000000003, 0, 0
79.960194000000001, 1, 0
80.055180999999990, 0, 0
80.055622000000000, 0, 1
80.150118999999989, 1, 1
80.152251999999990, 1, 0
80.237806999999989, 0, 0
80.238322999999994, 0, 1
80.330840999999992, 1, 1
80.333225999999996, 1, 0
80.426289999999995, 1, 1
80.427632000000003, 0, 1
80.519078999999991, 0, 0
80.520049000000000, 1, 0
80.611013999999997, 0, 0
80.611182999999997, 0, 1
80.704210000000003, 1, 1
80.704706000000002, 1, 0
80.800090999999995, 0, 0
80.801008999999993, 0, 1
80.890009999999990, 1, 1
80.891267999999997, 1, 0
80.982823999999994, 1, 1
80.983142000000001, 0, 1
81.076605999999998, 1, 1
81.080613000000000, 1, 0
81.170181999999997, 0, 0
81.171538999999996, 0, 1
81.259782000000001, 0, 0
81.261928999999995, 1, 0
81.355500999999990, 0, 0
81.355752999999993, 0, 1
81.447297999999989, 1, 1
81.447762999999995, 1, 0
81.538995999999997, 0, 0
81.539602000000002, 0, 1
81.633405999999994, 1, 1
81.634644999999992, 1, 0
81.724750999999998, 1, 1
81.725500999999994, 0, 1
81.818547999999993, 1, 1
81.819543999999993, 1, 0
81.937556999999998, 1, 1
81.938836999999992, 0, 1
82.003973999999999, 0, 0
82.004119000000003, 1, 0
82.102716999999998, 1, 1
82.104289999999992, 0, 1
82.193726999999996, 0, 0
82.195521999999997, 1, 0
82.282851999999991, 0, 0
82.283955999999989, 0, 1
82.375614999999996, 0, 0
82.376404999999991, 1, 0
82.468684999999994, 0, 0
82.469090999999992, 0, 1
82.562859000000003, 1, 1
82.563074999999998, 1, 0
82.654629999999997, 0, 0
82.655816000000002, 0, 1
82.747283999999993, 0, 0
82.747372999999996, 1, 0
82.841870999999998, 0, 0
82.842068999999995, 0, 1
82.933882999999994, 0, 0
82.934274000000002, 1, 0
83.026073999999994, 0, 0
83.026200000000003, 0, 1
83.119818999999993, 0, 0
83.121752999999998, 1, 0
83.213887999999997, 1, 1
83.215772999999999, 0, 1
83.304991000000001, 1, 1
83.306069999999991, 1, 0
83.395556999999997, 0, 0
83.396890999999997, 0, 1
83.491491999999994, 1, 1
83.492778000000001, 1, 0
83.583858999999990, 0, 0
83.584685999999991, 0, 1
83.675494999999998, 0, 0
83.676479999999998, 1, 0
83.769504999999995, 0, 0
83.770090999999994, 0, 1
83.861221000000000, 0, 0
83.861915999999994, 1, 0
83.955494999999999, 0, 0
83.956783000000001, 0, 1
84.046346999999997, 0, 0
84.046837999999994, 1, 0
84.144725999999991, 0, 0
84.145995999999997, 0, 1
84.234308999999996, 1, 1
84.234747999999996, 1, 0
84.325887999999992, 0, 0
84.326182000000003, 0, 1
84.418050999999991, 1, 1
84.418717999999998, 1, 0
84.512604999999994, 0, 0
84.513370999999992, 0, 1
84.605528999999990, 0, 0
84.605594999999994, 1, 0
84.697175999999999, 1, 1
84.697335999999993, 0, 1
84.792812999999995, 0, 0
84.793022999999991, 1, 0
84.884455000000003, 0, 0
84.884490999999997, 0, 1
84.977668999999992, 0, 0
84.978618999999995, 1, 0
85.071252000000001, 0, 0
85.072361999999998, 0, 1
85.164257999999990, 1, 1
85.165886000000000, 1, 0
85.254818999999998, 1, 1
85.328541999999999, 0, 1
85.347408000000001, 1, 1
85.347597999999991, 1, 0
85.438305999999997, 1, 1
85.459378999999998, 0, 1
85.531955999999994, 0, 0
85.593750000000000, 1, 0
85.627257000000000, 0, 0
85.627378999999991, 0, 1
85.720314999999999, 0, 0
85.731906999999993, 1, 0
85.812196000000000, 1, 1
85.867280999999991, 0, 1
85.905840999999995, 0, 0
86.002257999999998, 1, 0
86.003862999999996, 1, 1
86.019616999999997, 0, 1
86.091364999999996, 0, 0
86.101083000000003, 1, 0
86.185809999999989, 0, 0
86.188276000000002, 0, 1
86.276280999999997, 1, 1
86.276572000000002, 1, 0
86.368299999999991, 1, 1
86.369834999999995, 0, 1
86.461435999999992, 1, 1
86.462520999999995, 1, 0
86.555205999999998, 0, 0
86.555459999999997, 0, 1
86.648936999999989, 1, 1
86.649501999999998, 1, 0
86.741689999999991, 0, 0
86.741787000000002, 0, 1
86.834030999999996, 0, 0
86.834665000000001, 1, 0
86.926406000000000, 1, 1
86.928732999999994, 0, 1
87.021045000000001, 0, 0
87.022117999999992, 1, 0
87.115352000000001, 0, 0
87.115837999999997, 0, 1
87.216315999999992, 0, 0
87.217106000000001, 1, 0
87.299929999999989, 1, 1
87.300522000000001, 0, 1
87.391109000000000, 1, 1
87.391188000000000, 1, 0
87.483514999999997, 0, 0
87.483741999999992, 0, 1
87.576667000000000, 0, 0
87.577394999999996, 1, 0
87.669949000000003, 0, 0
87.670143999999993, 0, 1
87.761969999999991, 1, 1
87.762177999999992, 1, 0
87.856196999999995, 1, 1
87.856757999999999, 0, 1
87.950237000000001, 0, 0
87.950265999999999, 1, 0
88.041426999999999, 1, 1
88.042929000000001, 0, 1
88.140180000000001, 0, 0
88.140721999999997, 1, 0
88.235581999999994, 0, 0
88.236789999999999, 0, 1
88.320310999999990, 1, 1
88.320585999999992, 1, 0
88.412809999999993, 1, 1
88.412910999999994, 0, 1
88.503157999999999, 0, 0
88.507688000000002, 1, 0
88.598027000000002, 1, 1
88.599143999999995, 0, 1
88.690939999999998, 0, 0
88.692433999999992, 1, 0
88.784503999999998, 1, 1
88.784514999999999, 0, 1
88.877411999999993, 0, 0
88.877581999999990, 1, 0
88.970075999999992, 0, 0
88.970087999999990, 0, 1
89.062969999999993, 0, 0
89.063105999999991, 1, 0
89.160144000000003, 1, 1
89.160446999999991, 0, 1
89.248797999999994, 0, 0
89.250577999999990, 1, 0
89.340575999999999, 1, 1
89.340817999999999, 0, 1
89.434064999999990, 1, 1
89.434203999999994, 1, 0
89.528435999999999, 1, 1
89.529601999999997, 0, 1
89.628852999999992, 0, 0
89.631495000000001, 1, 0
89.712909999999994, 1, 1
89.714291000000003, 0, 1
89.807068999999998, 1, 1
89.808213999999992, 1, 0
89.899068999999997, 0, 0
89.900674999999993, 0, 1
89.990361999999990, 1, 1
89.990612999999996, 1, 0
90.085445999999990, 0, 0
90.087952999999999, 0, 1
90.182034999999999, 1, 1
90.183093000000000, 1, 0
90.269345999999999, 1, 1
90.269832999999991, 0, 1
90.362781999999996, 1, 1
90.364016999999990, 1, 0
90.456115999999994, 1, 1
90.456432999999990, 0, 1
90.550173000000001, 1, 1
90.551683999999995, 1, 0
90.645527000000001, 1, 1
90.647306000000000, 0, 1
90.737467999999993, 0, 0
90.737528999999995, 1, 0
90.828234999999992, 1, 1
90.829842999999997, 0, 1
90.919913999999991, 1, 1
90.920344999999998, 1, 0
91.015127999999990, 0, 0
91.015133999999989, 0, 1
91.108986000000002, 1, 1
91.109573999999995, 1, 0
91.202511999999999, 1, 1
91.203420999999992, 0, 1
91.289900000000003, 0, 0
91.291511999999997, 1, 0
91.386224999999996, 0, 0
91.386460999999997, 0, 1
91.478175999999991, 1, 1
91.478973999999994, 1, 0
91.571867999999995, 0, 0
91.572475999999995, 0, 1
91.662267999999997, 1, 1
91.663696000000002, 1, 0
91.756805000000000, 0, 0
91.757409999999993, 0, 1
91.849454999999992, 1, 1
91.849807999999996, 1, 0
91.943078999999997, 1, 1
91.944464999999994, 0, 1
92.036695999999992, 0, 0
92.036752999999990, 1, 0
92.131898999999990, 0, 0
92.133862999999991, 0, 1
92.221581999999998, 0, 0
92.221678999999995, 1, 0
92.315058999999991, 1, 1
92.316722999999996, 0, 1
92.405240999999990, 0, 0
92.407146999999995, 1, 0
92.504358999999994, 1, 1
92.504628999999994, 0, 1
92.592989000000003, 0, 0
92.593029000000001, 1, 0
92.686666000000002, 0, 0
92.687704999999994, 0, 1
92.778092999999998, 0, 0
92.779030999999989, 1, 0
92.869292000000002, 0, 0
92.869608999999997, 0, 1
92.965261999999996, 0, 0
92.965414999999993, 1, 0
93.053891999999991, 0, 0
93.058081000000001, 0, 1
93.157827999999995, 0, 0
93.157950999999997, 1, 0
93.245387999999991, 1, 1
93.250835999999993, 0, 1
93.336062999999996, 1, 1
93.337194999999994, 1, 0
93.429392999999990, 0, 0
93.429662999999991, 0, 1
93.523369000000002, 1, 1
93.524164999999996, 1, 0
93.615864000000002, 0, 0
93.616215999999994, 0, 1
93.707157999999993, 1, 1
93.708765000000000, 1, 0
93.799083999999993, 1, 1
93.799222000000000, 0, 1
93.892122000000001, 1, 1
93.893636000000001, 1, 0
93.983052999999998, 0, 0
93.983380999999994, 0, 1
94.078960999999993, 1, 1
94.081435999999997, 1, 0
94.179751999999993, 0, 0
94.179925999999995, 0, 1
94.265389999999996, 0, 0
94.267557999999994, 1, 0
94.357028999999997, 0, 0
94.357852999999992, 0, 1
94.448811999999990, 0, 0
94.450113000000002, 1, 0
94.544081999999989, 0, 0
94.546177999999998, 0, 1
94.635083999999992, 0, 0
94.637974000000000, 1, 0
94.728656000000001, 1, 1
94.728785000000002, 0, 1
94.827238999999992, 0, 0
94.827418999999992, 1, 0
94.912318999999997, 0, 0
94.915436000000000, 0, 1
95.009050999999999, 0, 0
95.010906999999989, 1, 0
95.105348999999990, 0, 0
95.106459999999998, 0, 1
95.193439999999995, 1, 1
95.196692999999996, 1, 0
95.289604999999995, 0, 0
95.292187999999996, 0, 1
95.376706999999996, 1, 1
95.378264000000001, 1, 0
95.473776000000001, 0, 0
95.474128999999991, 0, 1
95.562674999999999, 0, 0
95.564274999999995, 1, 0
95.660602999999995, 1, 1
95.661845000000000, 0, 1
95.750208999999998, 1, 1
95.753118999999998, 1, 0
95.844631999999990, 1, 1
95.845579000000001, 0, 1
95.935852999999994, 0, 0
95.936439999999990, 1, 0
96.031608999999989, 0, 0
96.032012999999992, 0, 1
96.126375999999993, 1, 1
96.126685999999992, 1, 0
96.214843999999999, 0, 0
96.215491000000000, 0, 1
96.307842999999991, 1, 1
96.308869000000001, 1, 0
96.404230999999996, 1, 1
96.404315999999994, 0, 1
96.494872000000001, 1, 1
96.495284999999996, 1, 0
96.587392999999992, 1, 1
96.587476999999993, 0, 1
96.686498999999998, 0, 0
96.689064999999999, 1, 0
96.773496999999992, 0, 0
96.773623999999998, 0, 1
96.863422000000000, 1, 1
96.863487999999990, 1, 0
96.958399999999997, 0, 0
96.958884999999995, 0, 1
97.052692999999991, 1, 1
97.052864999999997, 1, 0
97.147849999999991, 0, 0
97.147905999999992, 0, 1
97.238549999999989, 1, 1
97.240329000000003, 1, 0
97.331688000000000, 0, 0
97.331958999999998, 0, 1
97.423333000000000, 1, 1
97.424781999999993, 1, 0
97.516781999999992, 1, 1
97.517521000000002, 0, 1
97.610923000000000, 0, 0
97.611251999999993, 1, 0
97.702541999999994, 0, 0
97.702732999999995, 0, 1
97.794528000000000, 1, 1
97.795546000000002, 1, 0
97.887416000000002, 1, 1
97.889409000000001, 0, 1
97.982209999999995, 1, 1
97.984017999999992, 1, 0
98.075994999999992, 1, 1
98.076610000000002, 0, 1
98.167619999999999, 1, 1
98.167806999999996, 1, 0
98.259861999999998, 0, 0
98.259962000000002, 0, 1
98.352001999999999, 0, 0
98.352652999999989, 1, 0
98.444642000000002, 0, 0
98.444913000000000, 0, 1
98.538501999999994, 0, 0
98.538893999999999, 1, 0
98.632775999999993, 0, 0
98.633153999999990, 0, 1
98.723092999999992, 1, 1
98.724543999999995, 1, 0
98.816355000000001, 1, 1
98.816491999999997, 0, 1
98.910181999999992, 1, 1
98.910679999999999, 1, 0
99.001902000000001, 0, 0
99.002150000000000, 0, 1
99.095362999999992, 1, 1
99.096662999999992, 1, 0
99.183841000000001, 1, 1
99.183854999999994, 0, 1
99.295717999999994, 0, 0
99.295856000000001, 1, 0
99.371215999999990, 0, 0
99.371527999999998, 0, 1
99.461761999999993, 0, 0
99.463445999999990, 1, 0
99.559439999999995, 0, 0
99.560145999999989, 0, 1
99.651882000000001, 1, 1
99.651919999999990, 1, 0
99.746493999999998, 0, 0
99.747182999999993, 0, 1
99.843521999999993, 0, 0
99.844504999999998, 1, 0
99.933342999999994, 1, 1
99.934373999999991, 0, 1
100.024802999999991, 1, 1
100.028667999999996, 1, 0
100.119140999999999, 0, 0
100.121917999999994, 0, 1
100.224584999999990, 0, 0
100.225344999999990, 1, 0
100.320751000000001, 1, 1
100.321592999999993, 0, 1
100.394173999999992, 0, 0
100.395972000000000, 1, 0
100.489475999999996, 0, 0
100.489671000000001, 0, 1
100.582791000000000, 0, 0
100.582960999999997, 1, 0
100.672073999999995, 0, 0
100.675396999999990, 0, 1
100.763133999999994, 1, 1
100.763435000000001, 1, 0
100.857197999999997, 1, 1
100.857305999999994, 0, 1
100.950438999999989, 0, 0
100.951706999999999, 1, 0
101.043790999999999, 0, 0
101.044226999999992, 0, 1
101.142212999999998, 1, 1
101.142217000000002, 1, 0
101.231563999999992, 1, 1
101.232438000000002, 0, 1
101.322558999999998, 1, 1
101.323054999999997, 1, 0
101.417380999999992, 1, 1
101.417828999999998, 0, 1
101.515876999999989, 1, 1
101.516121999999996, 1, 0
101.612613999999994, 1, 1
101.613806999999994, 0, 1
101.702147999999994, 1, 1
101.702282999999994, 1, 0
101.792225999999999, 0, 0
101.792642999999998, 0, 1
101.879114000000001, 0, 0
101.879786999999993, 1, 0
101.972912999999991, 0, 0
101.974216999999996, 0, 1
102.069173999999990, 1, 1
102.069746999999992, 1, 0
102.167073000000002, 0, 0
102.167222999999993, 0, 1
102.254216999999997, 0, 0
102.255861999999993, 1, 0
102.348717999999991, 1, 1
102.351271999999994, 0, 1
102.449135999999996, 0, 0
102.449368999999990, 1, 0
102.531875999999997, 1, 1
102.532585999999995, 0, 1
102.638067999999990, 1, 1
102.638885000000002, 1, 0
102.718339000000000, 0, 0
102.720129000000000, 0, 1
102.810446999999996, 1, 1
102.812174999999996, 1, 0
102.903092999999998, 1, 1
102.903516999999994, 0, 1
102.998774999999995, 1, 1
102.999364000000000, 1, 0
103.092361999999994, 0, 0
103.094941999999989, 0, 1
103.183448999999996, 0, 0
103.185508999999996, 1, 0
103.280636999999999, 0, 0
103.282518999999994, 0, 1
103.370896000000002, 0, 0
103.371023999999991, 1, 0
103.459656999999993, 1, 1
103.462032999999991, 0, 1
103.556061000000000, 0, 0
103.558909000000000, 1, 0
103.649971999999991, 0, 0
103.651674999999997, 0, 1
103.744480999999993, 1, 1
103.745283000000001, 1, 0
103.831305999999998, 1, 1
103.833953999999991, 0, 1
103.926988999999992, 1, 1
103.929373999999996, 1, 0
104.022430999999997, 1, 1
104.022841000000000, 0, 1
104.116279999999989, 1, 1
104.116834999999995, 1, 0
104.201768999999999, 0, 0
104.204853999999997, 0, 1
104.308397999999997, 1, 1
104.311678000000001, 1, 0
104.391062999999988, 0, 0
104.392609999999991, 0, 1
104.479352999999989, 0, 0
104.482304999999997, 1, 0
104.576144999999997, 1, 1
104.576312000000001, 0, 1
104.675945999999996, 0, 0
104.676162999999988, 1, 0
104.761251000000001, 0, 0
104.761446999999990, 0, 1
104.852800999999999, 1, 1
104.853240000000000, 1, 0
104.948971999999998, 0, 0
104.949191999999996, 0, 1
105.039752999999990, 1, 1
105.041167000000002, 1, 0
105.137197000000000, 1, 1
105.140084000000002, 0, 1
105.228674999999996, 0, 0
105.230511999999990, 1, 0
105.321816999999996, 1, 1
105.322077999999991, 0, 1
105.414512999999999, 1, 1
105.415306999999999, 1, 0
105.512813999999992, 0, 0
105.513684999999995, 0, 1
105.599174999999988, 0, 0
105.599277999999998, 1, 0
105.690995000000001, 0, 0
105.691265000000001, 0, 1
105.784004999999993, 1, 1
105.784632999999999, 1, 0
105.883995999999996, 0, 0
105.885672999999997, 0, 1
105.981733999999989, 0, 0
105.983663999999990, 1, 0
106.062423999999993, 1, 1
106.063690999999992, 0, 1
106.162413000000001, 1, 1
106.164012000000000, 1, 0
106.248165999999998, 1, 1
106.250368999999992, 0, 1
106.343202999999988, 1, 1
106.347730999999996, 1, 0
106.434010999999998, 0, 0
106.434246999999999, 0, 1
106.534584999999993, 1, 1
106.536259000000001, 1, 0
106.628913999999995, 0, 0
106.631475999999992, 0, 1
106.729261999999991, 0, 0
106.729547999999994, 1, 0
106.807845999999998, 0, 0
106.809514999999990, 0, 1
106.908462000000000, 0, 0
106.911124999999998, 1, 0
106.997029999999995, 1, 1
106.998476999999994, 0, 1
107.089294999999993, 1, 1
107.092436999999990, 1, 0
107.187907999999993, 1, 1
107.188479999999998, 0, 1
107.274401999999995, 0, 0
107.276208999999994, 1, 0
107.374147999999991, 0, 0
107.376296999999994, 0, 1
107.456948999999994, 0, 0
107.457624999999993, 1, 0
107.549903000000000, 1, 1
107.549995999999993, 0, 1
107.639279000000002, 1, 1
107.641189999999995, 1, 0
107.736373000000000, 1, 1
